Frame,Pitch,Yaw,Roll,EAR,MAR
1,3.6338262324628468,-2.5614928566397945,-0.0029799513415632597,0.15338060830120484,0.11744404390294069
2,3.515473399041695,1.151487892563941,-0.026958337875573182,0.20286149479508223,0.11764705882352941
3,2.4890517098815583,1.12919564664831,-0.031072106287692212,0.17584082765610498,0.125
4,4.039841948084104,-0.5802995464937528,-0.032766493350231726,0.1761887752438362,0.18569533817705186
5,9.052631201467705,0.0387710560897497,-0.011343153252818722,0.19217519956523627,0.2883505980845719
6,9.432800156637692,-0.06726167286250205,-0.008997785938276687,0.2602567839067862,0.2403700850309326
7,8.723590882402927,-0.29362970730443716,-0.010463740578362987,0.19481884854673914,0.3200921998322399
8,8.68973843441558,-0.3773503936360757,-0.013772954099972274,0.22497341875199306,0.2753537218400135
9,9.002512600828322,-0.6678374993858577,-0.00632143140367601,0.1942250785709947,0.259888849094526
10,9.157267026256092,-0.7569849563287638,-0.00638832672059517,0.20009748899674334,0.259888849094526
11,8.876973832878182,-0.7393200283684248,-0.0063288991338683875,0.22497341875199306,0.259888849094526
12,8.06468395832681,-0.4896906971665444,-0.013390393816354967,0.229010226427188,0.2753537218400135
13,8.897968982217986,-0.20464168899393292,-0.014906095681388995,0.27790397229400465,0.2753537218400135
14,9.242055026160072,-0.36094621775112307,-0.011330653906594962,0.24158613900459172,0.2753537218400135
15,8.656679216302175,-0.18237085685072754,-0.014874373798911194,0.24609226575218168,0.23082176787424136
16,8.624426764252263,-0.04975222032572665,-0.018279435330222367,0.20072576029336342,0.2536857024815635
17,8.711193165341435,0.07734816053454859,-0.018147171238833443,0.21075225889349514,0.25993762245501817
18,9.092878130456418,0.2987165820285219,-0.020542496523540014,0.22482461291971073,0.2668948795168779
19,9.077743529254706,0.05151075590183097,-0.025606856523768533,0.24745854943034035,0.2158132119814573
20,9.285577277646741,-0.3385036016076752,-0.022973892342271887,0.23535549497856395,0.2617119612951069
21,9.425590961183438,-0.5204055249850785,-0.016924266071705902,0.2447583968867808,0.2093695690360855
22,9.657160569666292,-0.6449138227505333,-0.013255671045093254,0.2447583968867808,0.2093695690360855
23,9.727772333039933,-0.6131857790544161,-0.012776653441190491,0.2339892113004053,0.2158132119814573
24,9.945825154104355,-0.6878575016950672,-0.012898075770483929,0.2339892113004053,0.22766042320237156
