Frame,Pitch,Yaw,Roll,EAR,MAR
1,1.8360200133849756,5.809489591621322,-0.39024704078395145,0.23083918743722676,0.3414206310949561
3,6.34040410385978,3.366871832914542,-0.16861717137540572,0.25347851430737667,0.058595873530904764
4,4.85964868171988,2.3485414606109325,-0.26031560434506945,0.22893695709854853,0.3943795432748831
5,3.9287800861106783,2.6708821297771106,-0.32157442222619215,0.22189507789553914,0.6572128172792358
6,4.043961417350744,1.7710528252609452,-0.34804982664344664,0.22696564374528266,0.6983184612882787
7,5.808596124605132,2.421887898451083,-0.2934118157811825,0.20314860775768384,0.45407660918649984
8,5.40026929765632,2.112927327384163,-0.28214707898433056,0.2218534696012588,0.300348166137385
9,5.673142840883509,2.112212671582667,-0.2351967508334334,0.23926465494265803,0.1326716253613319
10,5.188096765150062,1.615489178696845,-0.2001085680270771,0.2019007159928585,0.06049506040189035
11,5.02911372832886,1.5194928275022674,-0.1761405641984726,0.19801089377450642,0.09086737992230741
12,5.542394404360171,1.7471402850776618,-0.20110479461470518,0.18413743279414996,0.1289651760438322
13,5.9072552028977565,1.8547024765485034,-0.18711318813962216,0.2163142507535572,0.27222777180850655
14,6.335098331916539,2.3099316929279556,-0.18888199684746612,0.20146932183449032,0.380873177950881
15,6.779276195198485,2.762182304833522,-0.18536011891218573,0.17082105340231876,0.5288605549575789
16,9.858323823447396,3.3347191865397607,-0.17035953823246147,0.1889198878658147,0.4587482179050503
17,10.910972943047632,3.2482304648828864,-0.10397307483972652,0.17654979071612348,0.36092686133580654
18,10.728115566721138,3.267263236342375,-0.08232504669694128,0.181997315497886,0.2890703095020595
19,9.505821399513536,3.191970557040061,-0.047841416339607847,0.18553491742045625,0.25693009145568146
20,9.744640763492157,3.1745161961568096,-0.06898469928672679,0.20350214061694757,0.23008949665421113
21,9.866246248043192,3.142102190819361,-0.09230892638013369,0.20455505466682444,0.2890703095020595
22,9.454049696498103,3.3014072225549653,-0.09489317649778416,0.18919532407705808,0.35123667069213743
23,9.088210916779378,3.209730661574285,-0.1379923345076776,0.17694991837482288,0.40395160020336496
24,8.67685011688571,3.0063206877361814,-0.183156534048285,0.1847765975882102,0.4701452811268594
25,9.664106025257293,2.7968909801634396,-0.17918605882048158,0.19906865817167574,0.4267448894183051
26,9.75379843080844,2.5763996374864084,-0.16824980165872458,0.20740062852746688,0.29356000136723387
27,10.537371377459284,2.5897875816997176,-0.13907624579875544,0.2199557660984921,0.0926482109224159
28,10.203054434199922,2.3874044735113227,-0.13684738687120132,0.23429103854855987,0.058595873530904764
29,10.79969833178101,2.7544751761841857,-0.14442383721021435,0.21726343926491287,0.08789381029635715
30,10.523628825293908,2.7903515126850524,-0.15589561900850168,0.20378471075102483,0.20072391147592508
31,9.59195180348641,2.4645271492405114,-0.10849015372932168,0.185011306219921,0.33257341267918583
32,10.15136522967094,3.191398076516518,-0.08715334762964552,0.18011484648120518,0.34915031232129723
33,10.926855501219093,3.3180555975327324,-0.14290121634622405,0.20186306708375493,0.5380753188879384
34,13.05009999103356,3.8169454650822385,-0.1773764884699165,0.23234301202793795,0.393480568904802
35,14.00395282928443,3.8228611707933084,-0.1627578688680408,0.22279183461831514,0.32152400656298624
36,14.54349903879932,3.4283792089148784,-0.18390084570471188,0.22226974395790117,0.2653432507226638
37,14.524613488133815,3.8807668882168853,-0.1952948346527847,0.21582603402760367,0.3115147189433321
38,13.961165498060156,3.7187110125382326,-0.20609093054265382,0.2336612997776248,0.2773500981126145
39,11.87328772123516,3.5319751102792565,-0.2554585644551003,0.2167457874871058,0.2872060404042193
40,10.777459107236947,3.694051158641864,-0.276521897745052,0.2294431583346474,0.2498407135868874
41,8.693564598203002,3.0362896344568715,-0.23741689413609676,0.23931079538833339,0.393480568904802
42,6.724377522734846,3.4338242047440932,-0.2186522622419903,0.20614210545855788,0.380855871084127
43,6.503808202374147,3.615115330628043,-0.22373609754458734,0.21550429695946569,0.4332731606838266
44,5.755886193457958,3.2322313121884307,-0.26608816571121974,0.20190755347626405,0.5180077126166933
45,6.020071909566521,3.249137664396821,-0.2613230688874976,0.2005543082810533,0.44635604227465747
46,5.546676375618609,3.5667585209353105,-0.20491548472560836,0.22513421276854828,0.24332237088538572
47,5.0416105304907886,3.304222023792394,-0.1830966932998818,0.22865286411343802,0.2958343015995093
48,4.848599311184762,3.528778309407614,-0.20846340462745264,0.23501380179040116,0.2596282341813763
49,5.0573179726197495,4.106382997353825,-0.15821859737078536,0.23735409690330458,0.05335705285122081
50,4.973080806678035,4.315691041111961,-0.17511479839363198,0.23725225016999696,0.054534188314921184
51,4.985475594284509,3.876531742547642,-0.22182172670496436,0.23313461567692062,0.14837533932872565
52,2.8424137552616138,3.3671586062730574,-0.22519040469758878,0.2208916865441109,0.3048553804248462
53,4.546748617255918,3.7744054779546077,-0.21366744986456182,0.23725225016999696,0.3063394258724199
54,6.087130461939066,4.190776194418324,-0.16532802681720998,0.2270442772760355,0.0547996624351191
55,5.118220504234349,3.7974582626351534,-0.18168580185164873,0.239361687535391,0.06324555320336758
56,4.308008453328368,3.4627181269724443,-0.20940883814809552,0.21455110120619242,0.11997741814056033
57,2.9608174187595337,3.656849314867524,-0.2041964216614136,0.2173018558032427,0.17204650534085253
58,3.3765401837828564,3.416830727646935,-0.2308532529552464,0.21005072899972,0.25366354297687144
59,3.3794004208570567,3.4615981771616586,-0.20492078633755761,0.2231184435864131,0.27942454809496975
60,3.008520709334308,2.9354098053039834,-0.21277624237106763,0.21130160973936696,0.27942454809496975
61,3.928520615194592,2.8111062181781885,-0.21466192257541825,0.21291047069245164,0.147689134796412
62,3.846117020286079,2.360280947135939,-0.17437876256660598,0.22201137176895097,0.08219949365267865
63,4.550197414603608,2.4766035606690644,-0.25985394555127095,0.23319171165644992,0.12730243670428476
64,5.2812754845734755,2.609513668901217,-0.21858333900619972,0.23096679278451815,0.08729639429689882
65,4.3026181621568,2.6677488923109958,-0.22493141911885678,0.21807585888553563,0.09474524094763923
66,4.45283237844404,2.650747933114998,-0.2733436905778168,0.21881217012994636,0.16520465011377244
67,5.424082953194642,2.4680206487863723,-0.308166265173813,0.2118033988749895,0.21505813167606566
68,6.536014195941915,2.7120011727053575,-0.3116310672938585,0.2210279662378945,0.2590638800754199
69,7.208474470100467,2.657614034282701,-0.3230010414243659,0.20918310817642147,0.33333333333333337
70,7.733885104544939,2.8283844466463104,-0.3230090843463486,0.20839264435333132,0.29677580891778826
71,8.831051157862559,3.235508350047602,-0.24598687337730543,0.22696026454695867,0.2057983021710106
72,8.774490776167715,3.0247576952304924,-0.2180376679136687,0.20678204674179063,0.16583953170166485
73,6.178280244753946,2.649000061832838,-0.19036437500587425,0.2164302441119594,0.18861845900368043
74,6.514933199666054,2.7274765142207333,-0.17048204503002667,0.2056886211320315,0.12033136751923737
75,6.716751141330313,2.786505412579006,-0.15016751841258213,0.2056886211320315,0.09237111674214579
76,5.975273934400455,2.5647317974972967,-0.15627631410169265,0.2164302441119594,0.11719174706180953
77,5.6680785512769924,2.2723764007584863,-0.17141651816276093,0.23960977481044363,0.056934094230957195
78,5.254406958329898,2.1360764763421396,-0.15800380109167692,0.21667685887770374,0.056934094230957195
79,5.246295623975852,1.8548070176729103,-0.166916614453541,0.2413114178187485,0.0854011413464358
80,5.0293813530018,1.7839787619142506,-0.16541914080212342,0.22188188538321663,0.1107273064716533
81,5.794411595119668,1.874279292419615,-0.14803931615989893,0.19721416653551127,0.21718612138153467
82,5.994768437014187,2.059964814108986,-0.14855212765262854,0.20621921174481866,0.21550898337614613
83,6.642426520166653,2.680925920416855,-0.13993388713656696,0.20621921174481866,0.1708022826928716
84,6.9216801830721995,2.8357538526968313,-0.15373395640601273,0.2288531482554483,0.1757876205927143
85,7.177123722574186,2.7533409927251022,-0.16837889302296202,0.20482602928765292,0.15089291007086422
86,7.164745713218388,2.6187233893368638,-0.15546538721538303,0.2056886211320315,0.11744404390294069
87,7.792158484379489,2.5924609224927715,-0.14653298958578714,0.24063472533429558,0.11719174706180953
88,7.463270818547005,2.4291979679166396,-0.19044425528637965,0.23989753474558367,0.1464896838272619
89,7.893577701911075,2.5749500885792154,-0.12228968280932558,0.24423799699041732,0.05547001962252291
90,8.43564599642374,2.7165656774089015,-0.11000644133207019,0.23969521210615785,0.06173309979059935
91,8.411303584031618,2.2371763043464865,-0.12281963095385866,0.22435029616825872,0.08304547985373997
92,8.058427304264583,2.205488461618881,-0.12599862230303732,0.22156552970269744,0.19521720236075757
93,6.781358873071706,2.8815787398868773,-0.13960100484122404,0.22724470577689804,0.32434244218415237
94,6.894933244260957,2.6507988425334283,-0.13233274271057863,0.2503871846900908,0.32434244218415237
95,6.740173722887444,2.180910403881967,-0.0869895182648664,0.22131208941598463,0.19900743804199783
96,7.339364973214362,2.622096369592137,-0.08429920083016676,0.22870697436048562,0.17589938618257298
97,7.797184908990609,3.040052209717175,-0.12403315587453312,0.2503871846900908,0.2563443520061739
98,8.888079847803143,2.9244482688684945,-0.10325599330325469,0.2292368835602023,0.0828236445561349
99,9.998669513004906,3.353181856998189,-0.07436996362768541,0.21667685887770374,0.053740921490045904
100,9.739788867478536,3.1173765922847587,-0.09845600416165992,0.19470038338635925,0.0828236445561349
